From hh@nordita.dk Thu Sep 24 15:13:41 1998
Return-Path: <hh@nordita.dk>
Delivery-Date: Thu, 24 Sep 1998 15:13:40 +0200
Received: from pat.uio.no (actually pat.uio.no [129.240.130.16]) by pat.uio.no 
          with SMTP (PP); Thu, 24 Sep 1998 15:08:14 +0200
Received: from norserv.nordita.dk (norserv.nordita.dk [130.225.213.200]) 
          by pat.uio.no ; Thu, 24 Sep 1998 15:08:10 +0200 (MET DST)
Received: (from hh@localhost) by norserv.nordita.dk (8.8.5/8.8.5) id PAA02289 
          for m.h.jensen@fys.uio.no; Thu, 24 Sep 1998 15:06:48 +0200 (MET DST)
Date: Thu, 24 Sep 1998 15:06:48 +0200 (MET DST)
From: Henning Heiselberg <hh@nordita.dk>
Message-Id: <199809241306.PAA02289@norserv.nordita.dk>
To: m.h.jensen@fys.uio.no
Status: R
Content-Length: 2300

 0.010     0.0  0.0000
 0.030     0.2  0.0000
 0.050     0.4  0.0000
 0.070     0.7  0.0000
 0.090     1.0  0.0000
 0.110     1.4  0.0000
 0.130     1.7  0.0000
 0.150     2.3  0.0000
 0.170     2.9  0.0000
 0.190     3.7  0.0000
 0.210     4.6  0.0000
 0.235     5.9  0.0279
 0.259     7.4  0.0633
 0.283     8.9  0.0973
 0.306    10.5  0.1294
 0.327    12.2  0.1598
 0.348    13.9  0.1879
 0.368    15.7  0.2139
 0.387    17.7  0.2376
 0.406    19.7  0.2591
 0.424    21.9  0.2788
 0.443    24.2  0.2963
 0.461    26.6  0.3121
 0.479    29.3  0.3260
 0.497    32.1  0.3380
 0.516    35.1  0.3493
 0.534    38.4  0.3589
 0.553    41.9  0.3676
 0.572    45.7  0.3751
 0.591    49.7  0.3817
 0.610    54.1  0.3878
 0.630    58.7  0.3934
 0.649    63.6  0.3986
 0.670    68.9  0.4029
 0.690    74.4  0.4076
 0.711    80.4  0.4113
 0.732    86.6  0.4155
 0.753    93.2  0.4193
 0.774   100.3  0.4230
 0.796   107.6  0.4268
 0.818   115.4  0.4311
 0.840   123.6  0.4349
 0.863   132.3  0.4393
 0.886   141.3  0.4437
 0.909   150.8  0.4482
 0.933   160.7  0.4533
 0.957   171.1  0.4584
 0.981   181.9  0.4642
 1.006   193.3  0.4696
 1.031   205.1  0.4762
 1.056   217.5  0.4829
 1.082   230.5  0.4898
 1.108   244.1  0.4976
 1.135   258.2  0.5055
 1.162   273.0  0.5143
 1.190   288.5  0.5240
 1.218   304.7  0.5341
 1.247   321.7  0.5445
 1.277   339.5  0.5567
 1.308   358.1  0.5688
 1.339   377.7  0.5828
 1.371   398.3  0.5975
 1.404   419.9  0.6137
 1.439   442.8  0.6315
 1.474   467.0  0.6505
 1.511   492.6  0.6714
 1.550   519.9  0.6946
 1.591   549.1  0.7205
 1.634   580.3  0.7483
 1.679   614.0  0.7805
 1.727   650.5  0.8168
 1.779   690.4  0.8578
 1.835   734.3  0.9045
 1.897   783.3  0.9596
 1.959   832.9  1.0001
 2.012   876.0  1.0001
 2.065   920.6  1.0001
 2.120   967.0  1.0001
 2.175  1015.2  1.0001
 2.232  1065.1  1.0001
 2.290  1116.9  1.0001
 2.348  1170.5  1.0001
 2.408  1226.1  1.0001
 2.469  1283.6  1.0001
 2.531  1343.2  1.0001
 2.594  1404.8  1.0001
 2.659  1468.5  1.0001
 2.724  1534.3  1.0001
 2.791  1602.3  1.0001
 2.858  1672.6  1.0001
 2.927  1745.2  1.0001
 2.997  1820.1  1.0001
 3.068  1897.4  1.0001
 3.141  1977.1  1.0001
 3.214  2059.3  1.0001
 3.289  2144.1  1.0001
 3.365  2231.4  1.0001
 3.442  2321.4  1.0001
 3.521  2414.0  1.0001
 3.600  2509.4  1.0001

